Iterations,Accuracy (%),Attack,Aggregator,Optimizer,seed,LR
1320,15.494791666666666,mimic,KRUM,Byz-NSGDM,0,0.001
1350,15.53485576923077,mimic,KRUM,Byz-NSGDM,0,0.001
1380,15.554887820512821,mimic,KRUM,Byz-NSGDM,0,0.001
1410,15.574919871794872,mimic,KRUM,Byz-NSGDM,0,0.001
1440,15.584935897435898,mimic,KRUM,Byz-NSGDM,0,0.001
1470,15.584935897435898,mimic,KRUM,Byz-NSGDM,0,0.001
1500,15.604967948717949,mimic,KRUM,Byz-NSGDM,0,0.001
30,39.26282051282051,BF,RFA,Baseline,0,0.001
60,65.234375,BF,RFA,Baseline,0,0.001
90,65.09415064102564,BF,RFA,Baseline,0,0.001
120,74.03846153846153,BF,RFA,Baseline,0,0.001
150,72.36578525641026,BF,RFA,Baseline,0,0.001
180,77.57411858974359,BF,RFA,Baseline,0,0.001
210,78.25520833333333,BF,RFA,Baseline,0,0.001
240,79.24679487179488,BF,RFA,Baseline,0,0.001
270,79.79767628205128,BF,RFA,Baseline,0,0.001
300,80.3886217948718,BF,RFA,Baseline,0,0.001
330,80.63902243589743,BF,RFA,Baseline,0,0.001
360,81.09975961538461,BF,RFA,Baseline,0,0.001
390,81.21995192307692,BF,RFA,Baseline,0,0.001
420,81.61057692307692,BF,RFA,Baseline,0,0.001
450,81.82091346153847,BF,RFA,Baseline,0,0.001
480,82.13141025641026,BF,RFA,Baseline,0,0.001
510,82.6923076923077,BF,RFA,Baseline,0,0.001
540,82.8125,BF,RFA,Baseline,0,0.001
570,82.47195512820512,BF,RFA,Baseline,0,0.001
600,82.80248397435898,BF,RFA,Baseline,0,0.001
630,83.25320512820512,BF,RFA,Baseline,0,0.001
660,83.65384615384616,BF,RFA,Baseline,0,0.001
690,83.49358974358974,BF,RFA,Baseline,0,0.001
720,83.97435897435898,BF,RFA,Baseline,0,0.001
750,83.88421474358974,BF,RFA,Baseline,0,0.001
780,84.0645032051282,BF,RFA,Baseline,0,0.001
810,84.31490384615384,BF,RFA,Baseline,0,0.001
840,83.87419871794872,BF,RFA,Baseline,0,0.001
870,84.20472756410257,BF,RFA,Baseline,0,0.001
900,84.32491987179488,BF,RFA,Baseline,0,0.001
930,84.7255608974359,BF,RFA,Baseline,0,0.001
960,84.92588141025641,BF,RFA,Baseline,0,0.001
990,85.02604166666667,BF,RFA,Baseline,0,0.001
1020,85.09615384615384,BF,RFA,Baseline,0,0.001
1050,84.81570512820512,BF,RFA,Baseline,0,0.001
1080,84.85576923076923,BF,RFA,Baseline,0,0.001
1110,84.61538461538461,BF,RFA,Baseline,0,0.001
1140,84.69551282051282,BF,RFA,Baseline,0,0.001
1170,84.95592948717949,BF,RFA,Baseline,0,0.001
1200,85.35657051282051,BF,RFA,Baseline,0,0.001
1230,85.90745192307692,BF,RFA,Baseline,0,0.001
1260,83.15304487179488,BF,RFA,Baseline,0,0.001
1290,79.73758012820512,BF,RFA,Baseline,0,0.001
1320,80.27844551282051,BF,RFA,Baseline,0,0.001
1350,81.58052884615384,BF,RFA,Baseline,0,0.001
1380,83.68389423076923,BF,RFA,Baseline,0,0.001
1410,69.79166666666667,BF,RFA,Baseline,0,0.001
1440,82.1514423076923,BF,RFA,Baseline,0,0.001
1470,83.72395833333333,BF,RFA,Baseline,0,0.001
1500,83.9042467948718,BF,RFA,Baseline,0,0.001
30,63.201121794871796,mimic,KRUM,Byz-NSGDM,0,0.1
60,70.51282051282051,mimic,KRUM,Byz-NSGDM,0,0.1
90,81.48036858974359,mimic,KRUM,Byz-NSGDM,0,0.1
120,85.6670673076923,mimic,KRUM,Byz-NSGDM,0,0.1
150,87.99078525641026,mimic,KRUM,Byz-NSGDM,0,0.1
180,89.09254807692308,mimic,KRUM,Byz-NSGDM,0,0.1
210,89.7235576923077,mimic,KRUM,Byz-NSGDM,0,0.1
240,90.45472756410257,mimic,KRUM,Byz-NSGDM,0,0.1
270,90.98557692307692,mimic,KRUM,Byz-NSGDM,0,0.1
300,90.96554487179488,mimic,KRUM,Byz-NSGDM,0,0.1
330,91.77684294871794,mimic,KRUM,Byz-NSGDM,0,0.1
360,91.77684294871794,mimic,KRUM,Byz-NSGDM,0,0.1
390,91.82692307692308,mimic,KRUM,Byz-NSGDM,0,0.1
420,92.59815705128206,mimic,KRUM,Byz-NSGDM,0,0.1
450,92.47796474358974,mimic,KRUM,Byz-NSGDM,0,0.1
480,93.0889423076923,mimic,KRUM,Byz-NSGDM,0,0.1
510,93.22916666666667,mimic,KRUM,Byz-NSGDM,0,0.1
540,93.0488782051282,mimic,KRUM,Byz-NSGDM,0,0.1
570,93.28926282051282,mimic,KRUM,Byz-NSGDM,0,0.1
600,93.29927884615384,mimic,KRUM,Byz-NSGDM,0,0.1
630,93.73998397435898,mimic,KRUM,Byz-NSGDM,0,0.1
660,93.77003205128206,mimic,KRUM,Byz-NSGDM,0,0.1
690,93.68990384615384,mimic,KRUM,Byz-NSGDM,0,0.1
720,94.2207532051282,mimic,KRUM,Byz-NSGDM,0,0.1
750,94.09054487179488,mimic,KRUM,Byz-NSGDM,0,0.1
780,94.07051282051282,mimic,KRUM,Byz-NSGDM,0,0.1
810,94.30088141025641,mimic,KRUM,Byz-NSGDM,0,0.1
840,94.11057692307692,mimic,KRUM,Byz-NSGDM,0,0.1
870,94.38100961538461,mimic,KRUM,Byz-NSGDM,0,0.1
900,94.47115384615384,mimic,KRUM,Byz-NSGDM,0,0.1
930,94.38100961538461,mimic,KRUM,Byz-NSGDM,0,0.1
960,94.8417467948718,mimic,KRUM,Byz-NSGDM,0,0.1
990,94.73157051282051,mimic,KRUM,Byz-NSGDM,0,0.1
1020,94.76161858974359,mimic,KRUM,Byz-NSGDM,0,0.1
1050,94.6514423076923,mimic,KRUM,Byz-NSGDM,0,0.1
1080,94.921875,mimic,KRUM,Byz-NSGDM,0,0.1
1110,95.01201923076923,mimic,KRUM,Byz-NSGDM,0,0.1
1140,94.98197115384616,mimic,KRUM,Byz-NSGDM,0,0.1
1170,95.25240384615384,mimic,KRUM,Byz-NSGDM,0,0.1
1200,95.15224358974359,mimic,KRUM,Byz-NSGDM,0,0.1
1230,95.3125,mimic,KRUM,Byz-NSGDM,0,0.1
1260,95.21233974358974,mimic,KRUM,Byz-NSGDM,0,0.1
1290,95.24238782051282,mimic,KRUM,Byz-NSGDM,0,0.1
1320,95.25240384615384,mimic,KRUM,Byz-NSGDM,0,0.1
1350,95.15224358974359,mimic,KRUM,Byz-NSGDM,0,0.1
1380,95.16225961538461,mimic,KRUM,Byz-NSGDM,0,0.1
1410,95.51282051282051,mimic,KRUM,Byz-NSGDM,0,0.1
1440,95.50280448717949,mimic,KRUM,Byz-NSGDM,0,0.1
1470,95.59294871794872,mimic,KRUM,Byz-NSGDM,0,0.1
1500,95.53285256410257,mimic,KRUM,Byz-NSGDM,0,0.1
30,91.37620192307692,LF,RFA,Byz-NSGDM,0,0.5
60,93.94030448717949,LF,RFA,Byz-NSGDM,0,0.5
90,95.79326923076923,LF,RFA,Byz-NSGDM,0,0.5
120,96.59455128205128,LF,RFA,Byz-NSGDM,0,0.5
150,96.74479166666667,LF,RFA,Byz-NSGDM,0,0.5
180,97.03525641025641,LF,RFA,Byz-NSGDM,0,0.5
210,97.49599358974359,LF,RFA,Byz-NSGDM,0,0.5
240,97.64623397435898,LF,RFA,Byz-NSGDM,0,0.5
270,97.79647435897436,LF,RFA,Byz-NSGDM,0,0.5
300,97.78645833333333,LF,RFA,Byz-NSGDM,0,0.5
330,98.01682692307692,LF,RFA,Byz-NSGDM,0,0.5
360,98.06690705128206,LF,RFA,Byz-NSGDM,0,0.5
390,98.11698717948718,LF,RFA,Byz-NSGDM,0,0.5
420,98.20713141025641,LF,RFA,Byz-NSGDM,0,0.5
450,98.13701923076923,LF,RFA,Byz-NSGDM,0,0.5
480,98.25721153846153,LF,RFA,Byz-NSGDM,0,0.5
510,98.27724358974359,LF,RFA,Byz-NSGDM,0,0.5
540,98.26722756410257,LF,RFA,Byz-NSGDM,0,0.5
570,98.33733974358974,LF,RFA,Byz-NSGDM,0,0.5
600,98.33733974358974,LF,RFA,Byz-NSGDM,0,0.5
630,98.3173076923077,LF,RFA,Byz-NSGDM,0,0.5
660,98.38741987179488,LF,RFA,Byz-NSGDM,0,0.5
690,98.40745192307692,LF,RFA,Byz-NSGDM,0,0.5
720,98.45753205128206,LF,RFA,Byz-NSGDM,0,0.5
750,98.37740384615384,LF,RFA,Byz-NSGDM,0,0.5
780,98.46754807692308,LF,RFA,Byz-NSGDM,0,0.5
810,98.56770833333333,LF,RFA,Byz-NSGDM,0,0.5
840,98.33733974358974,LF,RFA,Byz-NSGDM,0,0.5
870,98.50761217948718,LF,RFA,Byz-NSGDM,0,0.5
900,98.54767628205128,LF,RFA,Byz-NSGDM,0,0.5
930,98.49759615384616,LF,RFA,Byz-NSGDM,0,0.5
960,98.45753205128206,LF,RFA,Byz-NSGDM,0,0.5
990,98.52764423076923,LF,RFA,Byz-NSGDM,0,0.5
1020,98.48758012820512,LF,RFA,Byz-NSGDM,0,0.5
1050,98.61778846153847,LF,RFA,Byz-NSGDM,0,0.5
1080,98.56770833333333,LF,RFA,Byz-NSGDM,0,0.5
1110,98.56770833333333,LF,RFA,Byz-NSGDM,0,0.5
1140,98.48758012820512,LF,RFA,Byz-NSGDM,0,0.5
1170,98.45753205128206,LF,RFA,Byz-NSGDM,0,0.5
1200,98.58774038461539,LF,RFA,Byz-NSGDM,0,0.5
1230,98.60777243589743,LF,RFA,Byz-NSGDM,0,0.5
1260,98.56770833333333,LF,RFA,Byz-NSGDM,0,0.5
1290,98.50761217948718,LF,RFA,Byz-NSGDM,0,0.5
1320,98.61778846153847,LF,RFA,Byz-NSGDM,0,0.5
1350,98.50761217948718,LF,RFA,Byz-NSGDM,0,0.5
1380,98.61778846153847,LF,RFA,Byz-NSGDM,0,0.5
1410,98.59775641025641,LF,RFA,Byz-NSGDM,0,0.5
1440,98.5576923076923,LF,RFA,Byz-NSGDM,0,0.5
1470,98.64783653846153,LF,RFA,Byz-NSGDM,0,0.5
1500,98.59775641025641,LF,RFA,Byz-NSGDM,0,0.5
30,41.49639423076923,LF,CM,Baseline,0,0.001
60,66.85697115384616,LF,CM,Baseline,0,0.001
90,65.625,LF,CM,Baseline,0,0.001
120,75.33052884615384,LF,CM,Baseline,0,0.001
150,82.5020032051282,LF,CM,Baseline,0,0.001
180,76.953125,LF,CM,Baseline,0,0.001
210,78.11498397435898,LF,CM,Baseline,0,0.001
240,79.40705128205128,LF,CM,Baseline,0,0.001
270,79.86778846153847,LF,CM,Baseline,0,0.001
300,80.4286858974359,LF,CM,Baseline,0,0.001
330,80.86939102564102,LF,CM,Baseline,0,0.001
360,81.13982371794872,LF,CM,Baseline,0,0.001
390,81.39022435897436,LF,CM,Baseline,0,0.001
420,81.63060897435898,LF,CM,Baseline,0,0.001
450,81.9511217948718,LF,CM,Baseline,0,0.001
480,82.16145833333333,LF,CM,Baseline,0,0.001
510,82.80248397435898,LF,CM,Baseline,0,0.001
540,82.84254807692308,LF,CM,Baseline,0,0.001
570,82.59214743589743,LF,CM,Baseline,0,0.001
600,82.98277243589743,LF,CM,Baseline,0,0.001
630,83.21314102564102,LF,CM,Baseline,0,0.001
660,83.52363782051282,LF,CM,Baseline,0,0.001
690,83.66386217948718,LF,CM,Baseline,0,0.001
720,84.05448717948718,LF,CM,Baseline,0,0.001
750,83.76402243589743,LF,CM,Baseline,0,0.001
780,84.0645032051282,LF,CM,Baseline,0,0.001
810,84.31490384615384,LF,CM,Baseline,0,0.001
840,84.12459935897436,LF,CM,Baseline,0,0.001
870,84.31490384615384,LF,CM,Baseline,0,0.001
900,84.60536858974359,LF,CM,Baseline,0,0.001
930,84.765625,LF,CM,Baseline,0,0.001
960,84.79567307692308,LF,CM,Baseline,0,0.001
990,84.99599358974359,LF,CM,Baseline,0,0.001
1020,85.0761217948718,LF,CM,Baseline,0,0.001
1050,85.22636217948718,LF,CM,Baseline,0,0.001
1080,85.05608974358974,LF,CM,Baseline,0,0.001
1110,85.17628205128206,LF,CM,Baseline,0,0.001
1140,85.24639423076923,LF,CM,Baseline,0,0.001
1170,85.37660256410257,LF,CM,Baseline,0,0.001
1200,85.6670673076923,LF,CM,Baseline,0,0.001
1230,85.56690705128206,LF,CM,Baseline,0,0.001
1260,85.63701923076923,LF,CM,Baseline,0,0.001
1290,85.38661858974359,LF,CM,Baseline,0,0.001
1320,85.68709935897436,LF,CM,Baseline,0,0.001
1350,85.74719551282051,LF,CM,Baseline,0,0.001
1380,85.6670673076923,LF,CM,Baseline,0,0.001
1410,85.8573717948718,LF,CM,Baseline,0,0.001
1440,85.8173076923077,LF,CM,Baseline,0,0.001
1470,85.91746794871794,LF,CM,Baseline,0,0.001
1500,85.82732371794872,LF,CM,Baseline,0,0.001
30,65.05408653846153,LF,RFA,Baseline,0,0.005
60,72.76642628205128,LF,RFA,Baseline,0,0.005
90,79.75761217948718,LF,RFA,Baseline,0,0.005
120,82.02123397435898,LF,RFA,Baseline,0,0.005
150,83.2832532051282,LF,RFA,Baseline,0,0.005
180,83.92427884615384,LF,RFA,Baseline,0,0.005
210,84.52524038461539,LF,RFA,Baseline,0,0.005
240,85.16626602564102,LF,RFA,Baseline,0,0.005
270,85.17628205128206,LF,RFA,Baseline,0,0.005
300,85.40665064102564,LF,RFA,Baseline,0,0.005
330,85.98758012820512,LF,RFA,Baseline,0,0.005
360,85.87740384615384,LF,RFA,Baseline,0,0.005
390,86.07772435897436,LF,RFA,Baseline,0,0.005
420,86.30809294871794,LF,RFA,Baseline,0,0.005
450,86.25801282051282,LF,RFA,Baseline,0,0.005
480,86.53846153846153,LF,RFA,Baseline,0,0.005
510,86.60857371794872,LF,RFA,Baseline,0,0.005
540,86.74879807692308,LF,RFA,Baseline,0,0.005
570,86.6386217948718,LF,RFA,Baseline,0,0.005
600,86.70873397435898,LF,RFA,Baseline,0,0.005
630,86.92908653846153,LF,RFA,Baseline,0,0.005
660,86.84895833333333,LF,RFA,Baseline,0,0.005
690,87.21955128205128,LF,RFA,Baseline,0,0.005
720,87.25961538461539,LF,RFA,Baseline,0,0.005
750,87.21955128205128,LF,RFA,Baseline,0,0.005
780,87.39983974358974,LF,RFA,Baseline,0,0.005
810,87.47996794871794,LF,RFA,Baseline,0,0.005
840,87.3798076923077,LF,RFA,Baseline,0,0.005
870,87.74038461538461,LF,RFA,Baseline,0,0.005
900,87.63020833333333,LF,RFA,Baseline,0,0.005
930,87.96073717948718,LF,RFA,Baseline,0,0.005
960,87.99078525641026,LF,RFA,Baseline,0,0.005
990,87.91065705128206,LF,RFA,Baseline,0,0.005
1020,87.88060897435898,LF,RFA,Baseline,0,0.005
1050,87.92067307692308,LF,RFA,Baseline,0,0.005
1080,87.9707532051282,LF,RFA,Baseline,0,0.005
1110,87.82051282051282,LF,RFA,Baseline,0,0.005
1140,87.95072115384616,LF,RFA,Baseline,0,0.005
1170,87.83052884615384,LF,RFA,Baseline,0,0.005
1200,88.26121794871794,LF,RFA,Baseline,0,0.005
1230,88.12099358974359,LF,RFA,Baseline,0,0.005
1260,88.11097756410257,LF,RFA,Baseline,0,0.005
1290,88.03084935897436,LF,RFA,Baseline,0,0.005
1320,88.06089743589743,LF,RFA,Baseline,0,0.005
1350,88.42147435897436,LF,RFA,Baseline,0,0.005
1380,88.13100961538461,LF,RFA,Baseline,0,0.005
1410,88.31129807692308,LF,RFA,Baseline,0,0.005
1440,88.07091346153847,LF,RFA,Baseline,0,0.005
1470,88.45152243589743,LF,RFA,Baseline,0,0.005
1500,88.42147435897436,LF,RFA,Baseline,0,0.005
30,81.7608173076923,LF,CM,Byz-NSGDM,0,0.5
60,84.82572115384616,LF,CM,Byz-NSGDM,0,0.5
90,86.4483173076923,LF,CM,Byz-NSGDM,0,0.5
120,87.16947115384616,LF,CM,Byz-NSGDM,0,0.5
150,87.1494391025641,LF,CM,Byz-NSGDM,0,0.5
180,87.72035256410257,LF,CM,Byz-NSGDM,0,0.5
210,88.06089743589743,LF,CM,Byz-NSGDM,0,0.5
240,88.31129807692308,LF,CM,Byz-NSGDM,0,0.5
270,88.21113782051282,LF,CM,Byz-NSGDM,0,0.5
300,88.37139423076923,LF,CM,Byz-NSGDM,0,0.5
330,88.4014423076923,LF,CM,Byz-NSGDM,0,0.5
360,88.54166666666667,LF,CM,Byz-NSGDM,0,0.5
390,88.44150641025641,LF,CM,Byz-NSGDM,0,0.5
420,88.68189102564102,LF,CM,Byz-NSGDM,0,0.5
450,88.671875,LF,CM,Byz-NSGDM,0,0.5
480,88.69190705128206,LF,CM,Byz-NSGDM,0,0.5
510,88.7520032051282,LF,CM,Byz-NSGDM,0,0.5
540,88.72195512820512,LF,CM,Byz-NSGDM,0,0.5
570,88.72195512820512,LF,CM,Byz-NSGDM,0,0.5
600,88.73197115384616,LF,CM,Byz-NSGDM,0,0.5
630,88.70192307692308,LF,CM,Byz-NSGDM,0,0.5
660,88.80208333333333,LF,CM,Byz-NSGDM,0,0.5
690,88.85216346153847,LF,CM,Byz-NSGDM,0,0.5
720,88.77203525641026,LF,CM,Byz-NSGDM,0,0.5
750,88.85216346153847,LF,CM,Byz-NSGDM,0,0.5
780,88.92227564102564,LF,CM,Byz-NSGDM,0,0.5
810,88.89222756410257,LF,CM,Byz-NSGDM,0,0.5
840,88.86217948717949,LF,CM,Byz-NSGDM,0,0.5
870,88.80208333333333,LF,CM,Byz-NSGDM,0,0.5
900,88.83213141025641,LF,CM,Byz-NSGDM,0,0.5
930,88.89222756410257,LF,CM,Byz-NSGDM,0,0.5
960,88.89222756410257,LF,CM,Byz-NSGDM,0,0.5
990,88.90224358974359,LF,CM,Byz-NSGDM,0,0.5
1020,88.9823717948718,LF,CM,Byz-NSGDM,0,0.5
1050,88.87219551282051,LF,CM,Byz-NSGDM,0,0.5
1080,88.92227564102564,LF,CM,Byz-NSGDM,0,0.5
1110,88.92227564102564,LF,CM,Byz-NSGDM,0,0.5
1140,88.93229166666667,LF,CM,Byz-NSGDM,0,0.5
1170,88.82211538461539,LF,CM,Byz-NSGDM,0,0.5
1200,89.03245192307692,LF,CM,Byz-NSGDM,0,0.5
1230,88.86217948717949,LF,CM,Byz-NSGDM,0,0.5
1260,88.97235576923077,LF,CM,Byz-NSGDM,0,0.5
1290,88.97235576923077,LF,CM,Byz-NSGDM,0,0.5
1320,88.92227564102564,LF,CM,Byz-NSGDM,0,0.5
1350,88.89222756410257,LF,CM,Byz-NSGDM,0,0.5
1380,88.90224358974359,LF,CM,Byz-NSGDM,0,0.5
1410,88.9823717948718,LF,CM,Byz-NSGDM,0,0.5
1440,88.95232371794872,LF,CM,Byz-NSGDM,0,0.5
1470,88.97235576923077,LF,CM,Byz-NSGDM,0,0.5
1500,88.96233974358974,LF,CM,Byz-NSGDM,0,0.5
30,87.00921474358974,mimic,RFA,Byz-NSGDM,0,0.5
60,93.21915064102564,mimic,RFA,Byz-NSGDM,0,0.5
90,94.67147435897436,mimic,RFA,Byz-NSGDM,0,0.5
120,96.33413461538461,mimic,RFA,Byz-NSGDM,0,0.5
150,96.55448717948718,mimic,RFA,Byz-NSGDM,0,0.5
180,97.17548076923077,mimic,RFA,Byz-NSGDM,0,0.5
210,97.43589743589743,mimic,RFA,Byz-NSGDM,0,0.5
240,91.58653846153847,mimic,RFA,Byz-NSGDM,0,0.5
270,91.43629807692308,mimic,RFA,Byz-NSGDM,0,0.5
300,91.8770032051282,mimic,RFA,Byz-NSGDM,0,0.5
330,91.65665064102564,mimic,RFA,Byz-NSGDM,0,0.5
360,91.96714743589743,mimic,RFA,Byz-NSGDM,0,0.5
390,91.5264423076923,mimic,RFA,Byz-NSGDM,0,0.5
420,91.796875,mimic,RFA,Byz-NSGDM,0,0.5
450,91.20592948717949,mimic,RFA,Byz-NSGDM,0,0.5
480,90.94551282051282,mimic,RFA,Byz-NSGDM,0,0.5
510,91.10576923076923,mimic,RFA,Byz-NSGDM,0,0.5
540,90.18429487179488,mimic,RFA,Byz-NSGDM,0,0.5
570,90.24439102564102,mimic,RFA,Byz-NSGDM,0,0.5
600,90.30448717948718,mimic,RFA,Byz-NSGDM,0,0.5
630,91.24599358974359,mimic,RFA,Byz-NSGDM,0,0.5
660,91.65665064102564,mimic,RFA,Byz-NSGDM,0,0.5
690,91.04567307692308,mimic,RFA,Byz-NSGDM,0,0.5
720,90.8954326923077,mimic,RFA,Byz-NSGDM,0,0.5
750,90.98557692307692,mimic,RFA,Byz-NSGDM,0,0.5
780,91.0556891025641,mimic,RFA,Byz-NSGDM,0,0.5
810,91.04567307692308,mimic,RFA,Byz-NSGDM,0,0.5
840,90.65504807692308,mimic,RFA,Byz-NSGDM,0,0.5
870,91.74679487179488,mimic,RFA,Byz-NSGDM,0,0.5
900,91.69671474358974,mimic,RFA,Byz-NSGDM,0,0.5
930,91.73677884615384,mimic,RFA,Byz-NSGDM,0,0.5
960,91.7568108974359,mimic,RFA,Byz-NSGDM,0,0.5
990,92.1073717948718,mimic,RFA,Byz-NSGDM,0,0.5
1020,91.7568108974359,mimic,RFA,Byz-NSGDM,0,0.5
1050,92.21754807692308,mimic,RFA,Byz-NSGDM,0,0.5
1080,92.13741987179488,mimic,RFA,Byz-NSGDM,0,0.5
1110,91.8770032051282,mimic,RFA,Byz-NSGDM,0,0.5
1140,91.08573717948718,mimic,RFA,Byz-NSGDM,0,0.5
1170,91.38621794871794,mimic,RFA,Byz-NSGDM,0,0.5
1200,91.68669871794872,mimic,RFA,Byz-NSGDM,0,0.5
1230,91.796875,mimic,RFA,Byz-NSGDM,0,0.5
1260,91.96714743589743,mimic,RFA,Byz-NSGDM,0,0.5
1290,91.9170673076923,mimic,RFA,Byz-NSGDM,0,0.5
1320,91.69671474358974,mimic,RFA,Byz-NSGDM,0,0.5
1350,92.50801282051282,mimic,RFA,Byz-NSGDM,0,0.5
1380,92.25761217948718,mimic,RFA,Byz-NSGDM,0,0.5
1410,92.27764423076923,mimic,RFA,Byz-NSGDM,0,0.5
1440,92.03725961538461,mimic,RFA,Byz-NSGDM,0,0.5
1470,92.21754807692308,mimic,RFA,Byz-NSGDM,0,0.5
1500,92.09735576923077,mimic,RFA,Byz-NSGDM,0,0.5
30,78.9863782051282,mimic,RFA,Baseline,0,0.01
60,88.50160256410257,mimic,RFA,Baseline,0,0.01
90,90.79527243589743,mimic,RFA,Baseline,0,0.01
120,92.58814102564102,mimic,RFA,Baseline,0,0.01
150,93.0488782051282,mimic,RFA,Baseline,0,0.01
180,94.21073717948718,mimic,RFA,Baseline,0,0.01
210,94.32091346153847,mimic,RFA,Baseline,0,0.01
240,94.66145833333333,mimic,RFA,Baseline,0,0.01
270,95.53285256410257,mimic,RFA,Baseline,0,0.01
300,95.83333333333333,mimic,RFA,Baseline,0,0.01
330,96.2139423076923,mimic,RFA,Baseline,0,0.01
360,96.62459935897436,mimic,RFA,Baseline,0,0.01
390,96.70472756410257,mimic,RFA,Baseline,0,0.01
420,96.74479166666667,mimic,RFA,Baseline,0,0.01
450,88.78205128205128,mimic,RFA,Baseline,0,0.01
480,90.3545673076923,mimic,RFA,Baseline,0,0.01
510,91.42628205128206,mimic,RFA,Baseline,0,0.01
540,88.74198717948718,mimic,RFA,Baseline,0,0.01
570,89.15264423076923,mimic,RFA,Baseline,0,0.01
600,88.50160256410257,mimic,RFA,Baseline,0,0.01
630,88.93229166666667,mimic,RFA,Baseline,0,0.01
660,89.42307692307692,mimic,RFA,Baseline,0,0.01
690,89.07251602564102,mimic,RFA,Baseline,0,0.01
720,88.97235576923077,mimic,RFA,Baseline,0,0.01
750,88.85216346153847,mimic,RFA,Baseline,0,0.01
780,88.68189102564102,mimic,RFA,Baseline,0,0.01
810,88.85216346153847,mimic,RFA,Baseline,0,0.01
840,88.92227564102564,mimic,RFA,Baseline,0,0.01
870,89.32291666666667,mimic,RFA,Baseline,0,0.01
900,89.30288461538461,mimic,RFA,Baseline,0,0.01
930,89.43309294871794,mimic,RFA,Baseline,0,0.01
960,89.30288461538461,mimic,RFA,Baseline,0,0.01
990,89.35296474358974,mimic,RFA,Baseline,0,0.01
1020,89.26282051282051,mimic,RFA,Baseline,0,0.01
1050,89.1826923076923,mimic,RFA,Baseline,0,0.01
1080,89.34294871794872,mimic,RFA,Baseline,0,0.01
1110,89.1426282051282,mimic,RFA,Baseline,0,0.01
1140,89.26282051282051,mimic,RFA,Baseline,0,0.01
1170,89.34294871794872,mimic,RFA,Baseline,0,0.01
1200,89.13261217948718,mimic,RFA,Baseline,0,0.01
1230,89.17267628205128,mimic,RFA,Baseline,0,0.01
1260,89.42307692307692,mimic,RFA,Baseline,0,0.01
1290,89.08253205128206,mimic,RFA,Baseline,0,0.01
1320,89.1426282051282,mimic,RFA,Baseline,0,0.01
1350,89.15264423076923,mimic,RFA,Baseline,0,0.01
1380,89.31290064102564,mimic,RFA,Baseline,0,0.01
1410,89.50320512820512,mimic,RFA,Baseline,0,0.01
1440,89.29286858974359,mimic,RFA,Baseline,0,0.01
1470,89.32291666666667,mimic,RFA,Baseline,0,0.01
1500,89.32291666666667,mimic,RFA,Baseline,0,0.01
30,34.61538461538461,BF,KRUM,Baseline,0,0.001
60,56.19991987179487,BF,KRUM,Baseline,0,0.001
90,64.74358974358974,BF,KRUM,Baseline,0,0.001
120,78.73597756410257,BF,KRUM,Baseline,0,0.001
150,78.54567307692308,BF,KRUM,Baseline,0,0.001
180,75.4707532051282,BF,KRUM,Baseline,0,0.001
210,77.92467948717949,BF,KRUM,Baseline,0,0.001
240,79.07652243589743,BF,KRUM,Baseline,0,0.001
270,79.6474358974359,BF,KRUM,Baseline,0,0.001
300,80.27844551282051,BF,KRUM,Baseline,0,0.001
330,80.65905448717949,BF,KRUM,Baseline,0,0.001
360,81.07972756410257,BF,KRUM,Baseline,0,0.001
390,81.1298076923077,BF,KRUM,Baseline,0,0.001
420,81.55048076923077,BF,KRUM,Baseline,0,0.001
450,81.75080128205128,BF,KRUM,Baseline,0,0.001
480,82.10136217948718,BF,KRUM,Baseline,0,0.001
510,82.63221153846153,BF,KRUM,Baseline,0,0.001
540,82.6923076923077,BF,KRUM,Baseline,0,0.001
570,82.45192307692308,BF,KRUM,Baseline,0,0.001
600,82.7323717948718,BF,KRUM,Baseline,0,0.001
630,83.29326923076923,BF,KRUM,Baseline,0,0.001
660,83.56370192307692,BF,KRUM,Baseline,0,0.001
690,83.39342948717949,BF,KRUM,Baseline,0,0.001
720,83.9443108974359,BF,KRUM,Baseline,0,0.001
750,83.85416666666667,BF,KRUM,Baseline,0,0.001
780,84.03445512820512,BF,KRUM,Baseline,0,0.001
810,84.27483974358974,BF,KRUM,Baseline,0,0.001
840,83.8641826923077,BF,KRUM,Baseline,0,0.001
870,84.12459935897436,BF,KRUM,Baseline,0,0.001
900,84.24479166666667,BF,KRUM,Baseline,0,0.001
930,84.6454326923077,BF,KRUM,Baseline,0,0.001
960,84.83573717948718,BF,KRUM,Baseline,0,0.001
990,84.98597756410257,BF,KRUM,Baseline,0,0.001
1020,85.01602564102564,BF,KRUM,Baseline,0,0.001
1050,84.8056891025641,BF,KRUM,Baseline,0,0.001
1080,84.69551282051282,BF,KRUM,Baseline,0,0.001
1110,84.48517628205128,BF,KRUM,Baseline,0,0.001
1140,84.62540064102564,BF,KRUM,Baseline,0,0.001
1170,84.765625,BF,KRUM,Baseline,0,0.001
1200,85.16626602564102,BF,KRUM,Baseline,0,0.001
1230,85.47676282051282,BF,KRUM,Baseline,0,0.001
1260,82.74238782051282,BF,KRUM,Baseline,0,0.001
1290,82.31169871794872,BF,KRUM,Baseline,0,0.001
1320,83.3233173076923,BF,KRUM,Baseline,0,0.001
